,AXISBANK,BANKBARODA,HDFCBANK,ICICIBANK,PNB,SBI
2012-05-16,194.28,128.21,495.2,144.436,141.87,182.77
2012-05-17,190.26,128.61,497.8,143.173,143.9,184.835
2012-05-18,189.88,127.98,500.55,146.4,144.33,194.055
2012-05-21,192.65,133.27,497.45,147.473,143.88,200.95
2012-05-22,193.11,134.11,489.25,145.6,143.99,193.875
2012-05-23,192.69,131.43,487.2,144.236,141.62,195.5
2012-05-24,199.56,136.83,499.7,149.2,144.91,196.615
2012-05-25,200.08,134.46,500.0,148.109,145.17,200.69
2012-05-28,205.88,137.72,508.75,151.709,149.86,210.13
2012-05-29,204.8,139.01,504.95,152.491,149.86,212.015
2012-05-30,200.16,137.85,500.65,148.591,146.27,209.82
2012-05-31,194.19,137.75,506.2,142.409,151.1,205.605
2012-06-01,192.91,131.64,490.4,142.127,145.47,202.825
2012-06-04,197.6,135.82,495.65,143.427,147.95,204.585
2012-06-05,197.93,138.62,501.5,144.009,150.19,208.275
2012-06-06,204.07,143.98,519.9,146.982,153.77,215.825
2012-06-07,211.42,144.01,537.8,150.918,153.23,216.795
2012-06-08,209.88,144.86,539.1,150.755,156.4,217.945
2012-06-11,207.37,142.83,541.95,150.318,154.39,216.48
2012-06-12,211.52,145.73,549.6,152.555,160.35,220.615
2012-06-13,208.93,143.92,541.75,154.427,162.83,222.605
2012-06-14,202.61,138.82,534.4,148.882,153.89,215.025
2012-06-15,206.51,140.57,547.55,153.764,158.43,218.31
2012-06-18,200.03,135.56,534.95,148.464,152.05,208.795
2012-06-19,200.31,133.92,536.45,150.327,149.89,210.065
2012-06-20,200.15,136.12,534.2,151.455,150.85,211.705
2012-06-21,205.09,139.84,542.9,154.482,155.87,217.835
2012-06-22,202.86,141.73,544.35,154.855,156.0,215.78
2012-06-25,202.46,139.68,536.7,153.982,154.84,211.5
2012-06-26,200.55,141.55,543.45,153.473,156.2,211.31
2012-06-27,200.19,143.47,549.0,155.0,157.22,211.34
2012-06-28,195.72,144.25,548.5,155.809,157.58,209.83
2012-06-29,203.15,146.58,563.55,163.545,161.66,215.9
2012-07-02,205.86,145.63,573.95,162.618,162.8,218.195
2012-07-03,208.81,144.84,575.85,163.927,165.89,218.735
2012-07-04,208.28,146.33,578.0,164.145,169.24,222.48
2012-07-05,208.8,146.6,584.1,167.427,169.13,223.345
2012-07-06,207.5,145.36,581.5,170.018,168.18,222.265
2012-07-09,207.17,142.03,578.15,169.091,167.48,220.945
2012-07-10,215.06,146.01,588.65,171.436,172.95,222.9
2012-07-11,213.34,147.13,587.0,170.282,172.6,221.87
2012-07-12,209.56,144.15,580.1,168.7,168.92,222.12
2012-07-13,206.94,143.78,587.05,168.373,168.59,217.845
2012-07-16,209.26,145.32,582.65,167.291,170.53,219.945
2012-07-17,204.76,146.05,583.25,167.8,171.41,219.91
2012-07-18,207.65,143.17,587.0,170.764,166.41,218.55
2012-07-19,211.41,139.12,589.4,172.882,164.74,215.81
2012-07-20,208.16,139.27,582.6,170.027,163.88,213.2
2012-07-23,205.51,136.16,573.0,166.0,161.07,209.315
2012-07-24,208.27,137.42,574.05,166.609,161.35,209.5
2012-07-25,205.74,135.57,576.05,166.9,158.44,207.035
2012-07-26,200.44,133.18,565.8,164.864,151.19,201.74
2012-07-27,199.43,129.96,584.6,168.773,142.97,194.1
2012-07-30,208.07,134.48,587.25,175.364,146.12,203.175
2012-07-31,208.83,131.22,587.75,174.8,145.42,200.51
2012-08-01,209.2,132.85,586.5,174.473,146.23,203.34
2012-08-02,211.7,131.36,582.5,174.345,145.72,201.135
2012-08-03,208.22,130.06,588.2,170.9,148.1,200.535
2012-08-06,212.72,130.76,600.25,173.455,148.79,201.825
2012-08-07,218.26,131.71,600.1,177.145,150.44,206.125
2012-08-08,219.34,131.82,598.9,174.227,148.28,206.08
2012-08-09,217.44,129.09,604.65,173.209,146.34,196.875
2012-08-10,214.0,125.43,602.15,173.591,144.26,188.775
2012-08-13,216.17,125.61,607.45,172.536,143.83,190.655
2012-08-14,221.44,127.72,608.15,176.327,146.42,191.035
2012-08-16,222.79,128.53,600.05,173.891,145.87,189.445
2012-08-17,222.04,127.34,595.1,174.936,145.47,189.705
2012-08-21,222.14,127.37,596.4,177.309,143.96,191.51
2012-08-22,221.6,129.04,596.9,177.064,141.91,191.215
2012-08-23,218.93,129.25,597.7,177.064,143.35,191.185
2012-08-24,215.09,128.82,596.3,173.518,142.23,189.385
2012-08-27,207.82,124.97,594.35,170.045,135.81,184.45
2012-08-28,203.45,125.29,589.35,167.7,135.17,184.42
2012-08-29,203.69,124.86,588.55,166.618,133.23,182.99
2012-08-30,202.65,127.07,595.9,167.264,135.87,183.97
2012-08-31,198.36,126.37,595.35,164.027,135.31,183.735
2012-09-03,195.52,125.47,590.45,164.145,133.84,185.07
2012-09-04,195.66,125.88,590.1,165.936,135.44,187.5
2012-09-05,186.05,122.52,592.1,159.936,133.77,183.025
2012-09-06,189.74,121.91,588.15,162.991,133.27,185.395
2012-09-07,195.37,125.89,590.4,170.518,136.65,189.205
2012-09-08,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-10,190.59,126.75,591.15,169.873,137.28,186.115
2012-09-11,190.57,129.27,594.4,171.964,137.01,185.77
2012-09-12,191.2,128.78,599.2,172.564,137.01,185.94
2012-09-13,189.61,127.85,599.2,174.445,136.39,186.76
2012-09-14,201.98,136.16,612.75,183.273,141.81,197.15
2012-09-17,211.5,145.21,608.3,192.845,149.55,207.955
2012-09-18,214.68,149.11,605.45,190.736,160.56,214.945
2012-09-20,208.88,149.51,606.9,185.918,159.08,212.335
2012-09-21,224.93,156.06,625.15,193.727,167.45,221.32
2012-09-24,226.53,154.4,635.0,194.718,164.24,219.825
2012-09-25,220.39,155.92,636.9,193.982,164.71,219.65
2012-09-26,225.36,155.13,630.75,193.727,166.68,222.9
2012-09-27,225.76,155.61,630.8,191.882,166.68,224.725
2012-09-28,227.2,159.56,629.15,192.509,168.06,224.06
2012-10-01,226.14,156.93,622.85,191.027,166.34,227.015
2012-10-03,222.68,156.08,619.45,191.455,165.58,229.69
2012-10-04,228.16,158.72,631.3,196.982,166.52,234.57
2012-10-05,228.59,158.88,622.4,193.945,163.82,233.945
2012-10-08,226.19,154.17,620.7,191.309,159.28,226.945
2012-10-09,225.68,154.56,625.75,193.482,158.42,228.255
2012-10-10,221.36,153.24,617.95,191.673,159.41,222.355
2012-10-11,226.74,157.73,624.85,192.355,164.27,226.715
2012-10-12,223.94,155.45,631.15,189.955,164.06,225.175
2012-10-15,223.82,155.94,634.15,191.527,164.04,226.445
2012-10-16,229.18,153.4,630.4,189.682,161.03,222.885
2012-10-17,230.79,154.07,628.1,190.827,162.66,221.47
2012-10-18,240.47,160.0,636.2,193.627,166.32,227.82
2012-10-19,240.45,159.37,628.5,192.236,164.56,225.775
2012-10-22,244.75,156.89,639.0,195.564,164.06,224.095
2012-10-23,244.45,156.78,634.1,196.264,163.71,223.47
2012-10-25,247.61,153.85,637.35,197.664,160.77,219.935
2012-10-29,244.35,150.85,640.6,194.264,151.07,216.77
2012-10-30,236.94,143.7,633.65,190.027,145.77,207.43
2012-10-31,236.52,145.13,634.2,190.945,147.68,211.025
2012-11-01,241.43,146.81,628.6,192.245,150.33,211.55
2012-11-02,243.1,148.63,630.3,196.3,151.11,215.245
2012-11-05,242.85,148.96,635.0,195.936,151.03,214.475
2012-11-06,244.03,150.84,639.55,196.491,151.5,217.315
2012-11-07,246.41,155.64,640.05,198.718,155.14,221.7
2012-11-08,244.5,153.48,639.0,195.636,155.62,224.23
2012-11-09,243.02,151.37,639.35,192.582,153.86,215.505
2012-11-11,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-12,245.29,152.13,651.3,192.436,154.38,219.03
2012-11-15,246.45,150.51,646.25,191.755,152.65,215.37
2012-11-16,245.25,147.12,642.25,186.782,148.58,210.845
2012-11-19,242.86,145.73,646.75,185.664,148.79,209.39
2012-11-20,243.79,144.7,653.85,186.2,146.09,206.65
2012-11-21,247.27,146.24,663.7,189.9,145.53,206.1
2012-11-22,251.41,146.79,669.1,187.745,146.75,209.845
2012-11-23,251.35,145.56,669.75,186.382,146.89,208.95
2012-11-26,253.16,144.7,661.9,185.145,148.02,209.19
2012-11-27,258.01,145.97,680.5,188.018,150.89,211.515
2012-11-29,262.04,147.81,699.85,196.682,153.35,213.185
2012-11-30,263.98,152.52,703.95,199.973,156.98,217.03
2012-12-03,264.32,151.62,686.95,200.418,156.61,220.405
2012-12-04,264.42,154.3,685.15,203.518,157.46,223.955
2012-12-05,266.94,156.48,692.6,203.6,162.84,227.18
2012-12-06,272.82,158.26,694.75,206.491,164.6,230.72
2012-12-07,265.75,159.64,693.1,205.764,164.21,231.62
2012-12-10,264.57,165.63,693.0,203.9,167.94,232.025
2012-12-11,265.08,165.12,690.85,204.118,165.92,230.88
2012-12-12,265.27,163.9,693.85,202.4,165.08,229.49
2012-12-13,265.07,163.32,691.05,203.864,163.95,226.26
2012-12-14,270.54,168.29,688.75,206.555,166.08,232.025
2012-12-17,271.81,168.26,676.5,208.018,167.49,234.43
2012-12-18,270.79,169.97,675.95,208.9,168.85,237.27
2012-12-19,266.98,172.27,688.0,207.045,170.21,237.23
2012-12-20,263.72,171.83,683.4,207.209,170.24,238.125
2012-12-21,264.25,168.72,676.0,204.345,166.34,233.445
2012-12-24,268.53,169.83,676.1,203.909,166.7,233.13
2012-12-26,270.39,171.13,680.3,208.845,168.5,237.085
2012-12-27,272.86,171.92,680.1,206.627,168.82,238.835
2012-12-28,271.91,171.53,677.65,207.555,168.54,237.95
2012-12-31,271.31,173.29,678.6,206.955,174.26,238.55
2013-01-01,272.54,176.71,684.5,210.627,178.49,242.645
2013-01-02,277.37,177.51,687.35,213.455,181.1,245.055
2013-01-03,277.99,177.91,683.35,213.1,179.36,247.16
2013-01-04,275.79,176.86,679.35,214.982,181.62,248.67
2013-01-07,274.57,175.67,668.2,214.936,180.56,246.76
2013-01-08,272.06,176.47,670.25,214.464,179.22,249.335
2013-01-09,269.93,174.02,667.5,214.627,177.6,252.28
2013-01-10,273.6,176.73,675.8,214.455,177.64,253.91
2013-01-11,272.82,174.39,669.3,211.555,176.15,249.105
2013-01-14,277.22,175.81,669.3,215.482,181.09,249.975
2013-01-15,284.86,175.57,668.3,218.973,180.17,248.985
2013-01-16,281.89,174.71,660.5,214.518,176.59,243.24
2013-01-17,281.28,173.4,666.8,211.364,178.11,246.985
2013-01-18,277.61,176.93,662.85,213.855,178.86,249.205
2013-01-21,277.09,176.2,658.55,214.1,178.37,249.945
2013-01-22,278.68,174.25,653.75,212.755,176.4,246.445
2013-01-23,279.68,173.5,656.6,214.727,174.85,248.04
2013-01-24,279.26,167.92,660.3,211.727,170.43,245.915
2013-01-25,277.25,176.4,665.05,213.264,174.67,251.37
2013-01-28,282.59,174.0,670.35,216.409,174.51,249.155
2013-01-29,295.09,169.33,652.45,218.4,171.85,246.245
2013-01-30,300.25,166.46,656.65,220.491,166.73,243.61
2013-01-31,301.03,173.55,643.05,216.573,182.42,243.8
2013-02-01,301.93,173.6,640.15,212.936,179.97,241.235
2013-02-04,295.54,160.83,646.9,214.864,176.54,235.26
2013-02-05,291.83,156.46,644.15,212.009,176.02,237.15
2013-02-06,292.02,159.08,639.5,210.045,176.18,234.87
2013-02-07,292.11,154.62,641.5,208.155,175.46,232.66
2013-02-08,290.16,153.65,650.05,205.482,172.51,228.615
2013-02-11,298.82,153.06,656.95,204.127,171.79,229.435
2013-02-12,296.59,154.3,665.2,205.245,172.14,229.64
2013-02-13,295.51,152.19,664.2,207.745,170.09,225.47
2013-02-14,286.46,151.62,674.8,204.764,170.03,221.575
2013-02-15,289.86,151.52,676.75,203.973,169.17,223.345
2013-02-18,286.41,151.89,676.0,204.0,170.04,226.27
2013-02-19,287.88,153.15,674.8,205.709,172.24,227.35
2013-02-20,287.88,152.4,676.95,203.918,173.24,225.205
2013-02-21,280.96,149.15,666.25,196.291,168.4,221.055
2013-02-22,282.38,148.12,659.3,198.645,170.61,219.6
2013-02-25,280.23,146.17,656.45,198.891,168.95,222.09
2013-02-26,273.55,145.31,651.25,193.455,165.49,219.84
2013-02-27,280.0,147.25,642.75,196.936,167.35,221.34
2013-02-28,268.83,139.13,625.35,189.164,158.09,208.09
2013-03-01,272.74,141.75,622.5,192.064,157.73,208.765
2013-03-04,273.78,141.84,627.65,192.482,156.35,209.95
2013-03-05,280.64,142.31,632.95,198.836,157.92,212.855
2013-03-06,280.43,145.92,630.5,201.518,161.86,216.86
2013-03-07,280.66,145.29,641.8,203.118,162.12,216.615
2013-03-08,281.4,146.47,657.3,207.145,162.93,220.95
2013-03-11,280.24,148.37,655.25,205.809,162.8,220.47
2013-03-12,276.95,148.15,644.0,204.2,161.2,220.685
2013-03-13,269.34,144.21,634.9,197.4,157.86,217.935
2013-03-14,270.56,145.0,649.25,201.936,159.34,225.505
2013-03-15,267.97,144.01,639.4,194.091,159.4,226.2
2013-03-18,265.02,143.69,643.3,191.164,158.9,224.98
2013-03-19,264.3,140.34,631.55,187.745,153.99,220.355
2013-03-20,259.85,137.47,625.5,182.1,148.8,212.04
2013-03-21,262.34,130.28,607.0,188.245,143.62,211.945
2013-03-22,260.01,135.33,605.25,186.973,145.45,208.395
2013-03-25,261.87,131.65,609.4,184.109,144.82,205.825
2013-03-26,258.84,132.98,614.5,185.618,142.62,205.03
2013-03-28,260.14,135.08,625.35,190.036,143.58,207.275
2013-04-01,262.98,136.94,623.85,191.191,144.98,209.06
2013-04-02,260.27,139.16,629.9,190.345,148.65,214.045
2013-04-03,255.63,134.42,623.65,187.527,145.36,210.46
2013-04-04,248.77,131.1,616.15,183.418,143.37,206.76
2013-04-05,245.91,131.16,620.95,181.482,143.95,205.67
2013-04-08,240.64,128.68,624.45,179.836,141.13,203.37
2013-04-09,240.64,127.41,620.6,180.009,137.93,198.825
2013-04-10,247.86,129.78,632.0,182.6,141.52,202.315
2013-04-11,250.43,129.75,639.25,189.127,141.92,204.235
2013-04-12,252.86,131.07,643.7,190.064,142.62,208.18
2013-04-15,258.84,135.57,641.55,190.382,146.89,214.63
2013-04-16,272.66,136.25,663.35,196.164,148.09,218.31
2013-04-17,275.44,135.12,660.1,199.573,149.5,224.515
2013-04-18,285.88,137.65,673.6,204.118,153.3,229.965
2013-04-22,288.23,139.77,698.3,208.809,156.29,232.71
2013-04-23,288.96,138.54,689.0,211.145,155.82,228.75
2013-04-25,300.68,141.71,689.55,214.064,157.14,233.455
2013-04-26,297.27,139.51,689.1,208.091,154.45,228.795
2013-04-29,295.08,139.74,695.15,209.673,156.96,227.355
2013-04-30,298.54,139.79,682.3,211.573,153.58,226.43
2013-05-02,303.2,142.38,692.5,213.036,153.71,229.945
2013-05-03,294.96,139.89,680.95,205.445,148.78,221.38
2013-05-06,291.95,140.06,675.5,207.755,147.78,222.61
2013-05-07,300.79,140.98,688.05,211.627,149.59,225.68
2013-05-08,297.94,138.42,697.15,210.536,149.76,225.47
2013-05-09,290.83,139.98,690.05,209.573,156.66,229.095
2013-05-10,293.98,140.64,703.35,211.882,154.19,229.36
2013-05-13,290.4,138.01,692.75,208.873,151.62,227.77
2013-05-14,293.5,140.85,689.05,208.627,153.16,229.305
2013-05-15,301.74,145.59,714.85,216.591,164.49,238.275
2013-05-16,306.18,145.57,722.8,219.545,163.39,241.935
2013-05-17,307.05,148.09,718.9,223.718,166.85,242.485
2013-05-20,305.94,146.93,714.5,219.964,167.1,241.18
2013-05-21,304.11,147.07,707.8,220.182,163.94,236.07
2013-05-22,302.59,142.19,703.45,220.018,161.32,236.3
2013-05-23,291.04,137.98,698.6,213.145,154.34,217.76
2013-05-24,292.24,138.3,701.35,218.936,157.51,215.12
2013-05-27,295.63,136.45,715.05,221.709,160.86,216.21
2013-05-28,293.7,136.76,713.3,223.991,162.1,212.98
2013-05-29,291.92,135.89,715.95,220.891,160.42,210.63
2013-05-30,286.54,137.09,725.15,215.055,159.6,208.855
2013-05-31,286.11,130.33,700.5,209.9,152.01,204.675
2013-06-03,286.17,132.45,689.15,208.209,151.87,206.985
2013-06-04,279.09,131.96,683.05,206.945,152.01,202.82
2013-06-05,276.45,131.91,687.95,206.255,152.96,203.175
2013-06-06,283.62,135.0,682.2,209.927,154.99,204.88
2013-06-07,275.65,131.53,676.15,207.582,152.59,202.415
2013-06-10,271.05,130.38,676.35,203.236,151.59,201.155
2013-06-11,264.54,130.13,664.9,195.727,149.38,199.75
2013-06-12,254.89,130.35,663.95,196.591,150.85,200.605
2013-06-13,254.13,125.01,655.1,194.336,144.36,201.88
2013-06-14,259.6,126.82,665.05,200.391,148.25,204.585
2013-06-17,263.21,127.13,667.35,200.264,148.41,206.58
2013-06-18,257.32,123.44,657.45,198.355,145.03,204.36
2013-06-19,257.01,122.99,665.2,197.582,145.11,204.58
2013-06-20,247.96,115.43,636.6,190.209,137.61,199.755
2013-06-21,251.94,109.94,635.25,189.973,133.4,198.91
2013-06-24,248.61,110.09,625.35,190.755,129.73,194.845
2013-06-25,246.29,113.3,634.0,187.791,129.35,190.78
2013-06-26,249.68,113.16,622.85,186.573,128.43,190.005
2013-06-27,255.01,113.27,646.5,187.373,127.15,191.25
2013-06-28,265.04,114.83,669.5,194.682,130.17,195.38
2013-07-01,269.76,118.18,668.75,194.164,133.75,201.56
2013-07-02,261.7,118.16,656.55,196.2,131.05,198.99
2013-07-03,255.57,108.79,650.65,193.455,124.37,189.875
2013-07-04,252.99,109.31,655.15,193.4,124.01,189.995
2013-07-05,257.61,111.71,667.75,191.191,125.04,189.445
2013-07-08,250.51,110.97,660.45,186.9,124.05,187.32
2013-07-09,252.87,113.7,670.3,188.064,126.43,189.465
2013-07-10,251.35,110.49,659.3,188.827,124.41,187.63
2013-07-11,257.55,113.64,683.25,192.355,126.03,191.135
2013-07-12,258.31,114.18,695.75,192.8,126.7,189.34
2013-07-15,261.78,118.1,695.45,192.918,132.44,191.23
2013-07-16,246.17,113.08,678.7,182.445,125.16,182.765
2013-07-17,238.74,109.56,662.9,178.227,124.3,180.67
2013-07-18,247.64,113.37,684.1,178.991,127.38,182.425
2013-07-19,238.38,114.26,680.0,174.418,126.2,181.13
2013-07-22,240.02,117.84,682.05,177.173,129.07,182.47
2013-07-23,240.57,124.05,683.6,179.936,132.25,186.095
2013-07-24,225.03,118.06,659.95,173.055,126.25,180.125
2013-07-25,225.45,116.61,653.85,169.973,125.13,179.815
2013-07-26,221.5,115.0,644.1,169.373,118.78,176.525
2013-07-29,219.65,112.97,632.5,168.836,116.81,174.005
2013-07-30,218.6,110.86,625.35,168.373,113.18,172.33
2013-07-31,206.91,112.32,609.75,165.282,114.02,170.84
2013-08-01,217.16,102.93,632.2,166.218,108.82,168.32
2013-08-02,220.64,97.53,631.25,161.291,104.75,168.06
2013-08-05,224.87,100.77,632.7,164.082,107.43,168.225
2013-08-06,217.97,97.75,608.65,157.518,104.1,164.14
2013-08-07,213.75,100.4,601.2,157.864,106.54,171.61
2013-08-08,217.12,102.61,610.5,159.1,108.11,166.415
2013-08-12,214.09,103.51,602.2,157.645,107.01,160.535
2013-08-13,228.55,103.91,620.5,162.282,107.83,161.995
2013-08-14,229.92,104.8,621.35,164.718,107.55,162.44
2013-08-16,209.79,95.85,587.9,156.109,100.05,157.06
2013-08-19,197.6,90.09,584.7,148.245,95.92,153.05
2013-08-20,196.26,90.17,584.75,150.982,95.65,155.405
2013-08-21,195.59,90.57,593.35,150.827,95.86,154.8
2013-08-22,193.93,92.0,588.7,151.109,97.44,156.475
2013-08-23,196.3,94.16,607.55,155.1,96.46,155.91
2013-08-26,186.82,94.66,611.3,150.991,95.85,155.725
2013-08-27,175.53,91.93,561.9,145.927,91.8,152.0
2013-08-28,167.59,89.15,561.95,144.791,86.9,149.785
2013-08-29,170.15,90.71,572.05,146.764,85.13,148.78
2013-08-30,166.59,92.16,594.0,146.136,85.97,151.895
2013-09-02,172.86,94.52,589.5,150.291,87.75,151.635
2013-09-03,156.57,92.25,562.55,142.464,81.89,147.565
2013-09-04,160.3,93.04,564.05,148.682,82.52,149.42
2013-09-05,185.5,100.51,609.5,162.491,88.52,163.815
2013-09-06,190.48,97.5,616.2,174.255,89.49,163.455
2013-09-10,199.66,96.31,638.0,176.291,92.75,163.35
2013-09-11,205.94,104.15,647.25,176.318,99.41,169.005
2013-09-12,203.99,104.11,633.95,172.945,98.84,165.84
2013-09-13,211.92,106.13,629.2,171.264,102.8,166.11
2013-09-16,217.51,107.36,642.8,176.355,101.62,164.635
2013-09-17,210.71,103.55,642.25,174.991,99.99,163.365
2013-09-18,215.92,106.12,650.5,176.927,101.83,167.365
2013-09-19,228.04,115.47,683.2,188.409,111.36,180.775
2013-09-20,220.47,110.03,659.05,179.5,103.11,174.755
2013-09-23,206.01,102.37,641.95,171.509,96.77,165.465
2013-09-24,205.11,100.74,638.45,171.791,96.7,164.495
2013-09-25,206.81,101.96,620.6,170.036,96.97,169.265
2013-09-26,206.27,101.83,621.15,172.018,95.21,167.61
2013-09-27,206.18,100.25,608.9,167.873,95.53,164.07
2013-09-30,201.57,98.71,593.05,160.664,92.29,161.49
2013-10-01,208.82,99.68,611.65,165.591,92.38,164.335
2013-10-03,220.94,104.99,636.2,170.518,94.21,166.02
2013-10-04,218.51,104.1,640.45,169.2,94.06,165.065
2013-10-07,214.37,103.51,634.3,166.582,93.48,163.305
2013-10-08,213.36,103.93,632.65,170.382,93.53,160.755
2013-10-09,215.86,106.02,649.15,172.8,95.28,160.9
2013-10-10,213.25,107.3,641.05,172.373,94.81,163.295
2013-10-11,219.93,112.56,661.3,181.282,97.28,165.28
2013-10-14,221.82,114.21,667.5,181.3,97.44,165.72
2013-10-15,216.29,110.38,652.45,177.191,93.97,162.28
2013-10-17,219.27,107.06,654.2,175.436,92.73,162.13
2013-10-18,231.24,110.82,676.6,183.427,95.1,166.46
2013-10-21,235.17,113.48,671.25,183.682,96.83,167.155
2013-10-22,240.23,112.63,669.0,183.664,97.39,167.525
2013-10-23,242.02,118.07,660.2,186.5,99.15,171.655
2013-10-24,241.44,119.48,669.3,185.618,98.93,171.83
2013-10-25,238.15,118.88,672.55,185.855,99.33,172.095
2013-10-28,238.3,113.83,667.9,184.545,95.98,167.54
2013-10-29,250.08,118.63,686.5,195.391,100.6,174.045
2013-10-30,244.38,116.25,679.35,199.818,99.96,172.105
2013-10-31,244.54,128.58,680.8,203.809,108.88,179.675
2013-11-01,243.78,134.37,683.8,206.082,114.17,187.9
2013-11-05,245.4,132.74,676.25,199.273,116.62,187.595
2013-11-06,242.6,128.67,668.9,196.436,112.05,180.955
2013-11-07,234.26,121.01,665.4,191.173,109.11,175.26
2013-11-08,223.84,120.31,652.5,190.891,104.45,174.43
2013-11-11,215.43,117.95,654.25,188.582,103.62,170.435
2013-11-12,209.57,115.28,645.95,184.136,101.02,167.295
2013-11-13,206.12,116.81,633.7,184.527,101.01,169.705
2013-11-14,219.42,120.64,642.2,191.291,104.17,172.31
2013-11-18,227.97,124.1,668.8,195.209,105.98,176.76
2013-11-19,227.01,128.02,660.05,197.273,109.79,182.34
2013-11-20,226.29,125.59,649.55,190.755,107.58,179.57
2013-11-21,217.26,121.5,637.65,187.318,103.5,176.295
2013-11-22,216.45,121.88,642.15,185.555,103.34,173.795
2013-11-25,223.09,126.61,659.75,195.382,106.75,180.665
2013-11-26,223.22,121.61,652.95,189.773,105.23,178.525
2013-11-27,224.17,122.58,653.55,189.573,105.5,176.37
2013-11-28,224.05,123.04,653.4,188.745,106.45,176.36
2013-11-29,231.19,128.92,661.3,194.3,109.98,181.945
2013-12-02,238.15,130.18,661.3,197.873,111.18,182.215
2013-12-03,238.73,129.61,655.75,197.345,111.31,181.35
2013-12-04,238.21,129.17,657.6,193.864,113.76,181.735
2013-12-05,248.3,133.93,688.1,206.518,116.43,185.595
2013-12-06,255.95,136.79,682.7,207.982,119.38,185.955
2013-12-09,260.7,139.77,696.65,218.491,122.24,189.085
2013-12-10,252.97,141.26,696.7,210.609,121.21,184.33
2013-12-11,254.64,137.87,695.55,210.609,119.23,179.655
2013-12-12,249.54,136.4,695.2,205.927,117.24,177.7
